Time,,ID,RX/TX,Length,
9.949903,1,470,Rx d,6,01204B3D7
9.950148,1,2A,Rx d,8,01747806D0D98
9.950311,1,471,Rx d,6,000000
9.9519,1,470,Rx d,6,01203C3E8
9.953628,1,E9,Rx d,8,06FFFFF25FE3A0
9.953754,1,500,Rx d,8,301764009A820
9.953927,1,470,Rx d,6,02904B3B7
9.954331,1,640,Rx d,8,003D70F7057
9.954466,1,641,Rx d,8,01205900046
9.954599,1,642,Rx d,8,0007DFF6AF060
9.954735,1,643,Rx d,8,FFFFFFFFFFFFFFFF
9.954859,1,501,Rx d,8,30010000
9.95498,1,652,Rx d,8,00F060FF000
9.955116,1,655,Rx d,8,0180297FFF7FFF
9.955251,1,656,Rx d,8,7FFF00FFFF00
9.955387,1,657,Rx d,8,FFEE7FFFFFFF00
9.955521,1,658,Rx d,8,012093D700
9.955659,1,659,Rx d,8,FFFFFFFF0000
9.955785,1,502,Rx d,8,30000000
9.955905,1,630,Rx d,8,01FFFF0A9D00
9.956006,1,470,Rx d,6,0210533CF
9.956129,1,631,Rx d,8,00010100010
9.956267,1,632,Rx d,8,7FFF7FFF0110
9.9564,1,633,Rx d,8,104F010000
9.956537,1,634,Rx d,8,07FFFFFFF000
9.956675,1,635,Rx d,8,7FFFFFFF1100
9.956795,1,503,Rx d,8,323D3E03E3E3E
9.956919,1,636,Rx d,8,FFFFFFFF7FFFFFFF
9.957058,1,644,Rx d,8,000001001A
9.957198,1,645,Rx d,8,01000007F
9.957338,1,646,Rx d,8,007FFF7FFF00
9.957479,1,647,Rx d,8,007FFF7FFF00
9.957618,1,648,Rx d,8,00000000
9.957756,1,670,Rx d,8,1000000A00
9.957879,1,504,Rx d,8,C01111100
9.95798,1,470,Rx d,6,01904B3E0
9.958101,1,671,Rx d,8,F060FB500100
9.95824,1,672,Rx d,8,00000000
9.95838,1,118,Rx d,8,09018181900
9.958485,1,471,Rx d,6,000000
9.958607,1,119,Rx d,8,007FFF1096
9.958698,1,11A,Rx d,3,000
9.958841,1,29,Rx d,8,00000000
9.959886,1,470,Rx d,6,0190533E0
9.960175,1,649,Rx d,8,404041FFFF7900
9.960308,1,64A,Rx d,8,0E30032C83D7
9.960447,1,64B,Rx d,8,00000000
9.960583,1,64C,Rx d,8,0002B0000
9.960721,1,64D,Rx d,8,0001010200
9.960858,1,64E,Rx d,8,000120000
9.960994,1,64F,Rx d,8,00EC8C8FFFF04
9.961132,1,650,Rx d,8,96FFFFFFFF00
9.961268,1,651,Rx d,8,FF0FFFF0E3FFFF
9.96142,1,65A,Rx d,8,00004000
9.96156,1,65B,Rx d,8,00000000
9.961684,1,460,Rx d,8,000001700
9.961806,1,460,Rx d,8,154C7DC7F780
9.961932,1,65C,Rx d,8,FFFF000000
9.962052,1,460,Rx d,8,29068601800
9.962154,1,470,Rx d,6,020533D7
9.962277,1,65E,Rx d,8,7FFF7FFF7FFF00
9.962416,1,65F,Rx d,8,003E819000
9.96255,1,480,Rx d,8,4C544320FFFF00
9.963736,1,E9,Rx d,8,1FE1F1FFEFEFEFE
9.963861,1,500,Rx d,8,400000000
9.963962,1,470,Rx d,6,00A0433D7
9.964623,1,640,Rx d,8,003D70F7057
9.96476,1,641,Rx d,8,01205900046
9.964883,1,501,Rx d,8,40000000
9.965005,1,642,Rx d,8,0007CFF6AF060
9.965141,1,643,Rx d,8,FFFFFFFFFFFFFFFF
9.965275,1,652,Rx d,8,00F060FF000
9.965411,1,655,Rx d,8,0180297FFF7FFF
9.965547,1,656,Rx d,8,7FFF00FFFF00
9.965682,1,657,Rx d,8,FFEF7FFFFFFF00
9.965808,1,502,Rx d,8,40000000
9.965929,1,658,Rx d,8,0190113E000
9.966033,1,470,Rx d,6,00A0433E8
9.966156,1,659,Rx d,8,FFFFFFFF0000
9.966291,1,630,Rx d,8,01FFFF0A9E00
9.966397,1,471,Rx d,6,000000
9.96652,1,631,Rx d,8,00010100010
9.966658,1,632,Rx d,8,7FFF7FFF0110
9.966781,1,503,Rx d,8,43E3E00000
9.966903,1,633,Rx d,8,104F010000
9.96704,1,634,Rx d,8,07FFFFFFF000
9.967175,1,635,Rx d,8,7FFFFFFF1100
9.967314,1,636,Rx d,8,FFFFFFFF7FFFFFFF
9.967894,1,470,Rx d,6,0190343E8
9.968857,1,7F5,Rx d,8,0FF00000FF
9.969866,1,470,Rx d,6,01903C3F0
9.970632,1,2A,Rx d,8,1100000C20
9.971863,1,470,Rx d,6,00A03C3D7
9.973771,1,500,Rx d,8,00000000
9.973892,1,E9,Rx d,8,200FF453FF0
9.973995,1,470,Rx d,6,01203C3E0
9.974123,1,AEx,Rx d,7,21150DA3F3E56
9.974244,1,640,Rx d,8,003D70F6057
9.974349,1,471,Rx d,6,010000
9.97447,1,641,Rx d,8,01205900046
9.974603,1,642,Rx d,8,0007CFF6AF060
9.97474,1,643,Rx d,8,FFFFFFFFFFFFFFFF
9.974864,1,501,Rx d,8,00000000
9.974988,1,652,Rx d,8,00F060FF000
9.975121,1,655,Rx d,8,0180297FFF7FFF
9.975258,1,656,Rx d,8,7FFF00FFFF00
9.975394,1,657,Rx d,8,FFEB7FFFFFFF00
9.975531,1,658,Rx d,8,019FFFA3F000
9.97567,1,659,Rx d,8,FFFFFFFF0000
9.975791,1,502,Rx d,8,000008E08E
9.975913,1,630,Rx d,8,01FFFF0A9D00
9.976015,1,470,Rx d,6,0120633E0
9.976139,1,631,Rx d,8,00010100010
9.976279,1,632,Rx d,8,7FFF7FFF0110
9.976414,1,633,Rx d,8,104F010000
9.976554,1,634,Rx d,8,07FFFFFFF000
9.97669,1,635,Rx d,8,7FFFFFFF1100
9.97681,1,503,Rx d,8,03E3E00121112
9.976933,1,636,Rx d,8,FFFFFFFF7FFFFFFF
9.977072,1,644,Rx d,8,0000010012
9.977211,1,645,Rx d,8,00000007F
9.977352,1,646,Rx d,8,007FFF7FFF00
9.977492,1,647,Rx d,8,007FFF7FFF00
9.97763,1,648,Rx d,8,00000000
9.977764,1,504,Rx d,8,11000001
9.977888,1,670,Rx d,8,1000000A00
9.977991,1,470,Rx d,6,020433CF
9.978111,1,671,Rx d,8,F060FB500100
9.978248,1,672,Rx d,8,00000000
9.978381,1,118,Rx d,8,09018181900
9.978513,1,119,Rx d,8,007FFF1096
9.9786,1,11A,Rx d,3,000
9.978736,1,29,Rx d,8,00000000
9.97885,1,505,Rx d,8,03A3C3B3C3C3B3A
9.979847,1,470,Rx d,6,0210533E0
9.981654,1,460,Rx d,8,000001700
9.981773,1,460,Rx d,8,154C7DC7F77F
9.981876,1,470,Rx d,6,00A0343D7
9.981996,1,460,Rx d,8,29068601800
9.982286,1,471,Rx d,6,010000
9.983767,1,500,Rx d,8,100000000
9.983869,1,470,Rx d,6,0120343F0
9.983988,1,E9,Rx d,8,36364410002B
9.984143,1,640,Rx d,8,003D70F7057
9.984277,1,641,Rx d,8,01205900046
9.984412,1,642,Rx d,8,0007CFF6AF060
9.984547,1,643,Rx d,8,FFFFFFFFFFFFFFFF
9.984682,1,652,Rx d,8,00F060FF000
9.984806,1,501,Rx d,8,10000000
9.984929,1,655,Rx d,8,0180297FFF7FFF
9.985066,1,656,Rx d,8,7FFF00FFFF00
9.985203,1,657,Rx d,8,FFE77FFFFFFF00
9.98534,1,658,Rx d,8,0210113E000
9.985478,1,659,Rx d,8,FFFFFFFF0000
9.985612,1,630,Rx d,8,01FFFF0A9B00
9.985747,1,631,Rx d,8,00010100010
9.985869,1,502,Rx d,8,1008E0300
9.985973,1,470,Rx d,6,00A04B3E0
9.986097,1,632,Rx d,8,7FFF7FFF0110
9.986229,1,633,Rx d,8,104F010000
9.986365,1,634,Rx d,8,07FFFFFFF000
9.986498,1,635,Rx d,8,7FFFFFFF1100
9.986632,1,636,Rx d,8,FFFFFFFF7FFFFFFF
9.986757,1,503,Rx d,8,13E3D403E43D
9.987764,1,504,Rx d,8,410010110
9.987866,1,470,Rx d,6,01904B3E0
9.988751,1,505,Rx d,8,13B3A3B3B3B3B3B
9.988866,1,E0,Rx d,8,CF2E1212E612E60
9.989832,1,470,Rx d,6,01204B3E8
9.990243,1,471,Rx d,6,010000
9.990818,1,7F5,Rx d,8,0FF00000FF
9.991116,1,2A,Rx d,8,01747906D0D98
9.991827,1,470,Rx d,6,0190533F0
9.993824,1,470,Rx d,6,0204B3E8
9.99401,1,640,Rx d,8,003D70F6057
9.994143,1,641,Rx d,8,01205900046
9.994277,1,642,Rx d,8,0007CFF6AF060
9.994413,1,643,Rx d,8,FFFFFFFFFFFFFFFF
9.994547,1,652,Rx d,8,00F060FF000
9.994681,1,655,Rx d,8,0180297FFF7FFF
9.994806,1,501,Rx d,8,20000000
9.99493,1,656,Rx d,8,7FFF00FFFF00
9.995066,1,657,Rx d,8,FFEB7FFFFFFF00
9.995204,1,658,Rx d,8,012093E800
9.995341,1,659,Rx d,8,FFFFFFFF0000
9.995478,1,630,Rx d,8,01FFFF0A9E00
9.995614,1,631,Rx d,8,00010100010
9.995751,1,632,Rx d,8,7FFF7FFF0110
9.995869,1,502,Rx d,8,208E008E8E8E
9.995971,1,470,Rx d,6,00A04B3C7
9.996092,1,633,Rx d,8,104F010000
9.996232,1,634,Rx d,8,07FFFFFFF000
9.996368,1,635,Rx d,8,7FFFFFFF1100
9.996504,1,636,Rx d,8,FFFFFFFF7FFFFFFF
9.996641,1,644,Rx d,8,0000010012
9.996761,1,503,Rx d,8,23E43D3E444
9.996886,1,645,Rx d,8,00000007F
9.997025,1,646,Rx d,8,007FFF7FFF00
9.997164,1,647,Rx d,8,007FFF7FFF00
9.997303,1,648,Rx d,8,00000000
9.997442,1,670,Rx d,8,1000000A00
9.997577,1,671,Rx d,8,F060FB500100
9.997716,1,672,Rx d,8,00000000
9.997839,1,504,Rx d,8,811000011
9.997961,1,118,Rx d,8,09018181900
9.998063,1,470,Rx d,6,00A04B3D7
9.998184,1,119,Rx d,8,007FFF1096
9.998272,1,11A,Rx d,3,000
9.998379,1,471,Rx d,6,000000
9.998504,1,29,Rx d,8,00000000
9.99876,1,505,Rx d,8,23B3B00000
9.999811,1,470,Rx d,6,020533E8
10.001672,1,460,Rx d,8,000001700
10.001794,1,460,Rx d,8,154C7DC7F780
10.001897,1,470,Rx d,6,00A0433D7
10.002016,1,460,Rx d,8,29068601800
10.003624,1,E9,Rx d,8,06FFFFF25FE3A0
10.003759,1,500,Rx d,8,301764009A820
10.003859,1,470,Rx d,6,0190433F0
10.004064,1,640,Rx d,8,003D70F7057
10.004199,1,641,Rx d,8,01205900046
10.004333,1,642,Rx d,8,0007CFF6AF060
10.004468,1,643,Rx d,8,FFFFFFFFFFFFFFFF
10.004603,1,652,Rx d,8,00F060FF000
10.004737,1,655,Rx d,8,0180297FFF7FFF
10.004862,1,501,Rx d,8,30000000
10.004984,1,656,Rx d,8,7FFF00FFFF00
10.005121,1,657,Rx d,8,FFEB7FFFFFFF00
10.005257,1,658,Rx d,8,020113E800
10.005395,1,659,Rx d,8,FFFFFFFF0000
10.005529,1,630,Rx d,8,01FFFF0A9D00
10.005664,1,631,Rx d,8,00010100010
10.005789,1,502,Rx d,8,30000000
10.005891,1,470,Rx d,6,0120433E8
10.006015,1,632,Rx d,8,7FFF7FFF0110
10.006148,1,633,Rx d,8,104F010000
10.006284,1,634,Rx d,8,07FFFFFFF000
10.006389,1,471,Rx d,6,010000
10.006512,1,635,Rx d,8,7FFFFFFF1100
10.006646,1,636,Rx d,8,FFFFFFFF7FFFFFFF
10.006766,1,503,Rx d,8,323D3E03E3E3E
10.007766,1,504,Rx d,8,C01111100
10.007867,1,470,Rx d,6,0120433D7
10.008838,1,7F5,Rx d,8,0FF00000FF
10.009793,1,470,Rx d,6,00A0433E8
10.011603,1,2A,Rx d,8,1100000C20
10.011805,1,470,Rx d,6,01203C3D7
10.01373,1,E9,Rx d,8,1FE1F1FFEFEFEFE
10.013831,1,470,Rx d,6,00A0343D7
10.013957,1,500,Rx d,8,400000000
10.014117,1,640,Rx d,8,003D70F6057
10.014222,1,471,Rx d,6,010000
10.014343,1,641,Rx d,8,01205900046
10.014477,1,642,Rx d,8,0007CFF6AF060
10.014613,1,643,Rx d,8,FFFFFFFFFFFFFFFF
10.014748,1,652,Rx d,8,00F060FF000
10.014872,1,501,Rx d,8,40000000
10.014994,1,655,Rx d,8,0180297FFF7FFF
10.01513,1,656,Rx d,8,7FFF00FFFF00
10.015266,1,657,Rx d,8,FFEB7FFFFFFF00
10.015402,1,658,Rx d,8,00A013E800
10.01554,1,659,Rx d,8,FFFFFFFF0000
10.015675,1,630,Rx d,8,01FFFF0A9D00
10.015801,1,502,Rx d,8,40000000
10.015904,1,470,Rx d,6,00A04B3E0
10.016027,1,631,Rx d,8,00010100010
10.016165,1,632,Rx d,8,7FFF7FFF0110
10.016301,1,633,Rx d,8,104F010000
10.016441,1,634,Rx d,8,07FFFFFFF000
10.016577,1,635,Rx d,8,7FFFFFFF1100
10.016711,1,636,Rx d,8,FFFFFFFF7FFFFFFF
10.016834,1,503,Rx d,8,43E3E00000
10.01696,1,644,Rx d,8,0000010012
10.017099,1,645,Rx d,8,00000007F
10.017239,1,646,Rx d,8,007FFF7FFF00
10.017379,1,647,Rx d,8,007FFF7FFF00
10.017516,1,648,Rx d,8,00000000
10.017656,1,670,Rx d,8,1000000A00
10.01779,1,671,Rx d,8,F060FB500100
10.017889,1,470,Rx d,6,0190533D7
10.018015,1,672,Rx d,8,00000000
10.018161,1,118,Rx d,8,09018181900
10.018296,1,119,Rx d,8,007FFF1096
10.018386,1,11A,Rx d,3,000
10.018552,1,29,Rx d,8,00000000
10.019779,1,470,Rx d,6,0202C3C7
10.021694,1,460,Rx d,8,000001700
10.021816,1,460,Rx d,8,154C7DC7F780
10.02192,1,470,Rx d,6,0120433E0
10.022041,1,460,Rx d,8,29068601800
10.022213,1,471,Rx d,6,010000
10.023773,1,500,Rx d,8,00000000
10.023894,1,E9,Rx d,8,200FF453FF0
10.023996,1,470,Rx d,6,01204B3E0
10.024237,1,640,Rx d,8,003D70F6057
10.024372,1,641,Rx d,8,01205900046
10.024505,1,642,Rx d,8,0007DFF6AF060
10.02464,1,643,Rx d,8,FFFFFFFFFFFFFFFF
10.024777,1,501,Rx d,8,00000000
10.024898,1,652,Rx d,8,00F060FF000
10.025033,1,655,Rx d,8,0180297FFF7FFF
10.025169,1,656,Rx d,8,7FFF00FFFF00
10.025306,1,657,Rx d,8,FFEB7FFFFFFF00
10.025444,1,658,Rx d,8,012013E000
10.025581,1,659,Rx d,8,FFFFFFFF0000
10.025714,1,630,Rx d,8,01FFFF0A9B00
10.025836,1,502,Rx d,8,000008E08E
10.025935,1,470,Rx d,6,0190533D7
10.026058,1,631,Rx d,8,00010100010
10.026195,1,632,Rx d,8,7FFF7FFF0110
10.026327,1,633,Rx d,8,104F010000
10.026464,1,634,Rx d,8,07FFFFFFF000
10.026595,1,635,Rx d,8,7FFFFFFF1100
10.026729,1,636,Rx d,8,FFFFFFFF7FFFFFFF
10.02685,1,503,Rx d,8,03E3E00121112
10.027767,1,504,Rx d,8,11000001
10.027871,1,470,Rx d,6,01202C3E0
10.028754,1,505,Rx d,8,03B3B3B3C3B3C3A
10.028878,1,7F5,Rx d,8,0FF00000FF
10.029758,1,470,Rx d,6,02103C3E8
10.030145,1,471,Rx d,6,010000
10.031752,1,470,Rx d,6,020433CF
10.032075,1,2A,Rx d,8,01747906D0D98
10.033746,1,470,Rx d,6,03003C3D7
10.033872,1,500,Rx d,8,100000000
10.033991,1,E9,Rx d,8,36364410002B
10.034112,1,640,Rx d,8,003D70F6057
10.034246,1,641,Rx d,8,01205900046
10.03438,1,642,Rx d,8,0007CFF6AF060
10.034516,1,643,Rx d,8,FFFFFFFFFFFFFFFF
10.034651,1,652,Rx d,8,00F060FF000
10.034775,1,501,Rx d,8,11000000
10.034897,1,655,Rx d,8,0180297FFF7FFF
10.035035,1,656,Rx d,8,7FFF00FFFF00
10.035171,1,657,Rx d,8,FFEB7FFFFFFF00
10.035307,1,658,Rx d,8,012FFEA3E000
10.035445,1,659,Rx d,8,FFFFFFFF0000
10.035579,1,630,Rx d,8,01FFFF0A9E00
10.035716,1,631,Rx d,8,00010100010
10.035819,1,470,Rx d,6,00A04B3E0
10.035943,1,502,Rx d,8,1008E0300
10.036067,1,632,Rx d,8,7FFF7FFF0110
10.036204,1,633,Rx d,8,104F010000
10.036343,1,634,Rx d,8,07FFFFFFF000
10.036483,1,635,Rx d,8,7FFFFFFF1100
10.036619,1,636,Rx d,8,FFFFFFFF7FFFFFFF
10.036756,1,644,Rx d,8,0000010012
10.036876,1,503,Rx d,8,13E3D403E43D
10.037001,1,645,Rx d,8,00000007F
10.03714,1,646,Rx d,8,007FFF7FFF00
10.03728,1,647,Rx d,8,007FFF7FFF00
10.037421,1,648,Rx d,8,00000000
10.037559,1,670,Rx d,8,1000000A00
10.037694,1,671,Rx d,8,F060FB500100
10.037818,1,504,Rx d,8,410010110
10.03792,1,470,Rx d,6,0190433E0
10.038046,1,672,Rx d,8,00000000
10.038183,1,118,Rx d,8,09018181900
10.038287,1,471,Rx d,6,010000
10.03841,1,119,Rx d,8,007FFF1096
10.038498,1,11A,Rx d,3,000
10.038639,1,29,Rx d,8,00000000
10.038755,1,505,Rx d,8,13B3B3B3B3B3B3B
10.039737,1,470,Rx d,6,0204B3C7
10.040001,1,E0,Rx d,8,DF2E012E612E60
10.041713,1,460,Rx d,8,000001700
10.041834,1,460,Rx d,8,154C7DC7F780
10.041937,1,470,Rx d,6,01204B3E8
10.042057,1,460,Rx d,8,29068601800
10.043732,1,470,Rx d,6,0120433E0
10.044036,1,640,Rx d,8,003D70F7057
10.04417,1,641,Rx d,8,01205900046
10.044306,1,642,Rx d,8,0007CFF6AF060
10.044441,1,643,Rx d,8,FFFFFFFFFFFFFFFF
10.044576,1,652,Rx d,8,00F060FF000
10.04471,1,655,Rx d,8,0180297FFF7FFF
10.044835,1,501,Rx d,8,20000000
10.044958,1,656,Rx d,8,7FFF00FFFF00
10.045109,1,657,Rx d,8,FFEB7FFFFFFF00
10.045243,1,658,Rx d,8,02093C700
10.04539,1,659,Rx d,8,FFFFFFFF0000
10.045525,1,630,Rx d,8,01FFFF0A9C00
10.045659,1,631,Rx d,8,00010100010
10.045777,1,502,Rx d,8,208E008E8E8E
10.04588,1,470,Rx d,6,00A03C3E0
10.046005,1,632,Rx d,8,7FFF7FFF0110
10.046148,1,633,Rx d,8,104F010000
10.04626,1,471,Rx d,6,010000
10.046386,1,634,Rx d,8,07FFFFFFF000
10.046519,1,635,Rx d,8,7FFFFFFF1100
10.046653,1,636,Rx d,8,FFFFFFFF7FFFFFFF
10.046774,1,503,Rx d,8,23E43D3E444
10.047723,1,470,Rx d,6,0190633E0
10.047848,1,504,Rx d,8,811000011
10.048763,1,505,Rx d,8,23B3B00000
10.048888,1,7F5,Rx d,8,0FF00000FF
10.049718,1,470,Rx d,6,0190343E8
10.051715,1,470,Rx d,6,00A0433E8
10.052564,1,2A,Rx d,8,1100000C20
10.053574,1,E9,Rx d,8,06FFFFF25FE3A0
10.053725,1,470,Rx d,6,00A05B3CF
10.053846,1,500,Rx d,8,301764009A820
10.054132,1,471,Rx d,6,010000
10.05439,1,640,Rx d,8,003D70F6057
10.054524,1,641,Rx d,8,01205900046
10.054658,1,642,Rx d,8,0007CFF6AF060
10.054782,1,501,Rx d,8,30010000
10.054905,1,643,Rx d,8,FFFFFFFFFFFFFFFF
10.055039,1,652,Rx d,8,00F060FF000
10.055174,1,655,Rx d,8,0180297FFF7FFF
10.05531,1,656,Rx d,8,7FFF00FFFF00
10.055445,1,657,Rx d,8,FFEF7FFFFFFF00
10.055582,1,658,Rx d,8,00AFFFA3E000
10.055721,1,659,Rx d,8,FFFFFFFF0000
10.055823,1,470,Rx d,6,01204B3C7
10.055948,1,502,Rx d,8,30000000
10.05607,1,630,Rx d,8,01FFFF0A9C00
10.056209,1,631,Rx d,8,00010100010
10.056345,1,632,Rx d,8,7FFF7FFF0110
10.05648,1,633,Rx d,8,104F010000
10.056617,1,634,Rx d,8,07FFFFFFF000
10.056755,1,635,Rx d,8,7FFFFFFF1100
10.056875,1,503,Rx d,8,323D3E03E3E3E
10.056998,1,636,Rx d,8,FFFFFFFF7FFFFFFF
10.057138,1,644,Rx d,8,0000010012
10.057275,1,645,Rx d,8,00000007F
10.057416,1,646,Rx d,8,007FFF7FFF00
10.057555,1,647,Rx d,8,007FFF7FFF00
10.057693,1,648,Rx d,8,00000000
10.057794,1,470,Rx d,6,00A0433CF
10.057918,1,504,Rx d,8,C01111100
10.058042,1,670,Rx d,8,1000000A00
10.058175,1,671,Rx d,8,F060FB500100
10.058314,1,672,Rx d,8,00000000
10.05845,1,118,Rx d,8,09018181900
10.058585,1,119,Rx d,8,007FFF1096
10.058674,1,11A,Rx d,3,000
10.058816,1,29,Rx d,8,00000000
10.059701,1,470,Rx d,6,0120433E8
10.060288,1,649,Rx d,8,404041FFFF7900
10.060421,1,64A,Rx d,8,0E30032C83D7
10.060559,1,64B,Rx d,8,00000000
10.060697,1,64C,Rx d,8,0002C0000
10.060833,1,64D,Rx d,8,0001010200
10.060971,1,64E,Rx d,8,000120000
10.061106,1,64F,Rx d,8,00EC8C8FFFF04
10.061262,1,650,Rx d,8,96FFFFFFFF00
10.061397,1,651,Rx d,8,FF0FFFF0E3FFFF
10.061533,1,65A,Rx d,8,00004000
10.061672,1,65B,Rx d,8,00000000
10.061796,1,460,Rx d,8,000001700
10.061919,1,460,Rx d,8,154C7DC7F780
10.062019,1,470,Rx d,6,00A04B3D7
10.06214,1,460,Rx d,8,29068601800
10.062245,1,471,Rx d,6,010000
10.06237,1,65C,Rx d,8,FFFF000000
10.06251,1,65E,Rx d,8,7FFF7FFF7FFF00
10.062651,1,65F,Rx d,8,003E819000
10.062786,1,480,Rx d,8,4C544320FFFF00
10.063679,1,E9,Rx d,8,1FE1F1FFEFEFEFE
10.063782,1,470,Rx d,6,0190343F0
10.063907,1,500,Rx d,8,400000000
10.06461,1,640,Rx d,8,003D70F6057
10.064745,1,641,Rx d,8,01205900046
10.064869,1,501,Rx d,8,40000000
10.064989,1,642,Rx d,8,0007DFF6AF060
10.065126,1,643,Rx d,8,FFFFFFFFFFFFFFFF
10.06526,1,652,Rx d,8,00F060FF000
10.065396,1,655,Rx d,8,0180297FFF7FFF
10.065535,1,656,Rx d,8,7FFF00FFFF00
10.065689,1,657,Rx d,8,FFEA7FFFFFFF00
10.065792,1,470,Rx d,6,01203C3E8
10.065917,1,502,Rx d,8,40000000
10.066039,1,658,Rx d,8,012013E800
10.066178,1,659,Rx d,8,FFFFFFFF0000
10.066314,1,630,Rx d,8,01FFFF0A9B00
10.066464,1,631,Rx d,8,00010100010
10.066601,1,632,Rx d,8,7FFF7FFF0110
10.066741,1,633,Rx d,8,104F010000
10.066864,1,503,Rx d,8,43E3E00000
10.066989,1,634,Rx d,8,07FFFFFFF000
10.067125,1,635,Rx d,8,7FFFFFFF1100
10.067265,1,636,Rx d,8,FFFFFFFF7FFFFFFF
10.067723,1,470,Rx d,6,00A04B3C7
10.068849,1,7F5,Rx d,8,0FF00000FF
10.069682,1,470,Rx d,6,01204B3E8
10.070075,1,471,Rx d,6,010000
10.071678,1,470,Rx d,6,0120343E8
10.073019,1,2A,Rx d,8,01747906D0D98
10.073692,1,470,Rx d,6,0204B3F0
10.073813,1,E9,Rx d,8,200FF453FF0
10.07394,1,500,Rx d,8,00000000
10.074151,1,640,Rx d,8,003D70F6057
10.074286,1,641,Rx d,8,01205900046
10.074421,1,642,Rx d,8,0007CFF6AF060
10.074557,1,643,Rx d,8,FFFFFFFFFFFFFFFF
10.074692,1,652,Rx d,8,00F060FF000
10.074817,1,501,Rx d,8,00000000
10.074939,1,655,Rx d,8,0180297FFF7FFF
10.075075,1,656,Rx d,8,7FFF00FFFF00
10.075211,1,657,Rx d,8,FFEA7FFFFFFF00
10.075349,1,658,Rx d,8,012093E800
10.075487,1,659,Rx d,8,FFFFFFFF0000
10.075622,1,630,Rx d,8,01FFFF0A9D00
10.075737,1,470,Rx d,6,0120433E8
10.07586,1,502,Rx d,8,000008E08E
10.075982,1,631,Rx d,8,00010100010
10.07612,1,632,Rx d,8,7FFF7FFF0110
10.076257,1,633,Rx d,8,104F010000
10.076397,1,634,Rx d,8,07FFFFFFF000
10.076535,1,635,Rx d,8,7FFFFFFF1100
10.076672,1,636,Rx d,8,FFFFFFFF7FFFFFFF
10.076791,1,503,Rx d,8,03E3E00121112
10.076917,1,644,Rx d,8,0000010012
10.077056,1,645,Rx d,8,00000007F
10.077195,1,646,Rx d,8,007FFF7FFF00
10.077333,1,647,Rx d,8,007FFF7FFF00
10.077475,1,648,Rx d,8,00000000
10.077611,1,670,Rx d,8,1000000A00
10.077745,1,671,Rx d,8,F060FB500100
10.077847,1,470,Rx d,6,00A0343D7
10.077973,1,504,Rx d,8,11000001
10.078098,1,672,Rx d,8,00000000
10.078204,1,471,Rx d,6,000000
10.078326,1,118,Rx d,8,09018181900
10.078458,1,119,Rx d,8,007FFF1096
10.078544,1,11A,Rx d,3,000
10.078681,1,29,Rx d,8,00000000
10.078794,1,505,Rx d,8,03C3C3B3B3B3B3A
10.079662,1,470,Rx d,6,01204B3D7
10.081657,1,470,Rx d,6,020533D7
10.081782,1,460,Rx d,8,000001700
10.081901,1,460,Rx d,8,154C7DC7F77F
10.082045,1,460,Rx d,8,29068601800
10.083656,1,470,Rx d,6,01903C3D7
10.083782,1,500,Rx d,8,100000000
10.0839,1,E9,Rx d,8,36364410002B
10.084098,1,640,Rx d,8,003D70F7057
10.084234,1,641,Rx d,8,01205900046
10.084368,1,642,Rx d,8,0007CFF6AF060
10.084503,1,643,Rx d,8,FFFFFFFFFFFFFFFF
10.084636,1,652,Rx d,8,00F060FF000
10.08477,1,655,Rx d,8,0180297FFF7FFF
10.084894,1,501,Rx d,8,11000000
10.085018,1,656,Rx d,8,7FFF00FFFF00
10.085156,1,657,Rx d,8,FFE77FFFFFFF00
10.08529,1,658,Rx d,8,012093D700
10.085427,1,659,Rx d,8,FFFFFFFF0000
10.085563,1,630,Rx d,8,01FFFF0A9E00
10.085697,1,631,Rx d,8,00010100010
10.085799,1,470,Rx d,6,01904B3AF
10.085922,1,502,Rx d,8,1008E0300
10.086046,1,632,Rx d,8,7FFF7FFF0110
10.08618,1,633,Rx d,8,104F010000
10.086284,1,471,Rx d,6,010000
10.086409,1,634,Rx d,8,07FFFFFFF000
10.086542,1,635,Rx d,8,7FFFFFFF1100
10.086678,1,636,Rx d,8,FFFFFFFF7FFFFFFF
10.086798,1,503,Rx d,8,13E3D403E43D
10.087649,1,470,Rx d,6,0204B3E0
10.087773,1,504,Rx d,8,410010110
10.088759,1,505,Rx d,8,13B3B3B3B3B3B3B
10.089645,1,470,Rx d,6,02103C3E0
10.090827,1,7F5,Rx d,8,0FF00000FF
10.091183,1,E0,Rx d,8,EF2E1212E61212E6
10.091658,1,470,Rx d,6,020433F8
10.093522,1,2A,Rx d,8,1100000C20
10.093636,1,470,Rx d,6,0120433D7
10.093997,1,640,Rx d,8,003D70F6057
10.094101,1,471,Rx d,6,010000
10.094223,1,641,Rx d,8,01205900046
10.094355,1,642,Rx d,8,0007DFF6AF060
10.09449,1,643,Rx d,8,FFFFFFFFFFFFFFFF
10.094625,1,652,Rx d,8,00F060FF000
10.094761,1,655,Rx d,8,0180297FFF7FFF
10.094886,1,501,Rx d,8,20000000
10.09501,1,656,Rx d,8,7FFF00FFFF00
10.095147,1,657,Rx d,8,FFEB7FFFFFFF00
10.095285,1,658,Rx d,8,021FFFA3E000
10.095422,1,659,Rx d,8,FFFFFFFF0000
